,11,12,13,14,15,16,17,18,21,22,23,24,25,26,27,28,31,32,33,34,35,36,37,38,41,42,43,44,45,46,47,48,51,52,53,54,55,56,57,58,61,62,63,64,65,66,67,68,71,72,73,74,75,76,77,78,81,82,83,84,85,86,87,88,
sp|P00550|PTM3C_ECOLI,5.204231,1.351098,0.705417,3.912111,-1.041259,2.39899,0.52773,-0.735089,-0.663906,-2.181815,-2.237258,-0.42317,-2.882961,-0.325691,-1.682451,-2.031933,1.773193,-3.001162,-0.798916,-0.837543,-0.511856,0.285659,-1.943854,-2.195927,3.912111,-0.42317,-1.16323,4.402787,0.76675,3.983412,1.363045,-1.170607,-0.050585,-1.477366,-1.488916,0.160744,-1.051268,-0.89635,-0.735089,-1.170607,3.64957,-1.221932,0.785786,4.898368,-0.286379,6.304648,-2.180163,-1.489939,-1.75828,-2.492649,-1.943854,-0.735089,-0.735089,0.631025,-1.241783,-0.025231,-0.735089,-1.536596,-1.737086,-1.170607,-1.170607,-1.919378,-1.013502,-0.827299,1
sp|P03004|DNAA_ECOLI,3.545418,1.675755,0.773482,-0.003266,2.311443,4.960768,-0.16974,-0.41083,3.020913,-0.968829,1.106724,-2.467761,-0.415155,-0.009455,-0.713891,-1.16062,0.149768,-0.008814,-0.113246,-0.385494,-1.526944,1.158288,-1.429481,-1.879673,0.575411,-0.825676,-0.765977,0.705303,-1.418596,-1.074258,0.406219,-1.002018,1.732766,-0.415155,-1.146461,-0.002664,-0.71063,-1.786856,-1.227878,-1.002018,4.960768,0.828172,-0.010259,-0.71796,-1.430557,-0.560073,-0.415155,-1.508852,-0.837398,-0.240635,-1.429481,0.406219,-0.41083,-0.825676,0.823186,-0.867539,-1.227878,-1.16062,-1.879673,-0.001881,-1.002018,-1.508852,-0.867539,-0.708152,1
sp|P04395|3MG2_ECOLI,5.656514,3.70823,-0.539534,0.884994,-0.605417,2.54005,0.550858,0.098685,0.676774,-1.507633,-1.921232,-0.330323,0.198336,0.404684,0.171484,-0.605417,0.66527,-3.357794,-2.884555,-1.582121,-0.11219,-0.229707,2.161821,-1.459629,1.6302,-0.330323,-1.092144,-1.101588,-1.101588,1.453072,1.150859,0.50985,0.139789,-0.330323,-0.11219,3.456917,-0.189887,-0.84109,1.150859,-0.7781,3.668905,-0.404321,-0.731315,0.99424,2.370737,-1.728157,-0.330323,-0.915188,1.41065,1.999827,1.032423,0.098685,-0.953488,0.198336,1.603498,-0.673673,-0.953488,-1.350623,-0.769329,-0.7781,-0.7781,0.376944,-0.673673,-0.549904,1
sp|P0A8H3|ZUPT_ECOLI,4.165177,-1.340061,-0.74856,5.737565,-1.289142,4.098152,-0.214729,-0.910085,-1.340061,-1.91411,-1.071065,-1.829069,-0.167456,-3.166969,-1.581439,-1.289142,-0.327806,-2.576137,-2.373891,-0.951087,0.075601,0.680322,-1.117912,-1.393187,0.272348,-1.275198,-0.951087,-0.096263,-0.096263,7.497648,1.29462,-0.742681,1.053093,-0.167456,-0.437743,-1.051443,-1.051443,0.767645,-0.910085,-0.742681,4.886613,-2.036852,0.154792,5.094075,1.248359,5.528079,-0.721327,-0.813309,0.686067,-1.581439,-1.709542,1.29462,-0.910085,-0.721327,-0.787839,-0.643008,-0.910085,-1.289142,-1.393187,0.606692,-0.742681,-1.490187,-0.643008,-0.524872,1
sp|P0AAD8|TDCC_ECOLI,0.837622,-0.53609,0.007057,0.088624,0.088624,0.779052,1.276391,-1.195841,-0.881389,-2.738606,-1.822582,-1.138816,-2.403374,-2.323636,-1.10612,-1.099736,-1.914214,-1.822582,-1.124688,0.135965,-1.036065,3.278018,0.004961,-1.280228,-0.505556,0.547261,0.526642,0.072283,-1.381583,1.974732,-0.356903,-0.975874,-1.099736,-2.403374,-1.426742,-1.381583,-1.381583,0.8772,-0.356903,-0.975874,3.479286,-3.828753,2.678091,3.438109,-0.952021,8.943376,1.811819,-0.412688,1.961935,-0.134249,-1.345805,-0.356903,0.482034,0.968781,-0.06688,0.340574,-1.195841,-1.099736,-1.280228,-0.975874,0.051057,-0.412688,-0.844904,-0.689676,1
sp|P0ABI4|CORA_ECOLI,1.699473,1.597192,2.992372,0.68152,-0.02232,3.508897,0.386719,-1.009526,1.188166,-1.808312,-1.145694,-1.529609,-1.030295,1.208881,-1.178617,-1.43,1.475136,-1.145694,-1.41055,-0.805541,-2.193877,1.19326,-0.829629,-1.545413,-0.72616,-0.031668,-0.805541,-0.305236,-1.166329,-0.614465,0.978012,-0.82383,0.68152,-1.529609,-1.26832,0.555858,-0.305236,-1.914554,-0.015757,-0.82383,5.996682,0.190083,-0.464916,-0.614465,-0.181102,3.189559,-0.031668,-1.042808,-0.425347,-0.602999,-0.296275,-0.015757,-0.015757,-0.031668,-0.873922,-0.713266,-1.009526,-1.43,-1.545413,-0.82383,-0.82383,-1.042808,-0.713266,-0.582223,1
sp|P0AD99|BRNQ_ECOLI,3.301075,-0.164813,-0.928877,2.491976,0.104427,3.224847,0.606864,0.495101,-1.552302,-3.208198,-2.249582,-1.545595,-2.392474,-2.073645,-1.092268,-1.686234,1.644488,-2.47971,-1.72645,-0.624703,-1.802073,0.528913,-0.879208,-1.269418,0.701314,-1.122155,-0.232247,3.006152,-0.645073,4.214078,-0.347658,-0.971448,-1.089347,-1.969034,-1.802073,-0.645073,0.815417,1.273991,-1.190417,0.060161,3.827633,-3.153626,1.734232,4.214078,0.171459,7.903404,1.418483,-1.431726,-0.081804,-0.604119,-0.426902,-1.190417,1.337861,0.571604,-0.057774,-0.841072,0.495101,-1.686234,-1.822327,-0.971448,-0.971448,-0.914247,0.349807,-0.686548,1
sp|P0AFJ7|PITA_ECOLI,1.914489,-0.857545,0.228625,1.000858,-0.118695,3.717423,1.027529,-1.269337,-1.833462,-0.527908,-2.694364,-0.168407,-0.962633,-0.951319,-1.747905,-1.238248,-0.073046,-0.967799,-0.447677,1.290125,-2.02238,0.003949,-0.687634,-1.94314,1.000858,-1.359746,-0.182099,1.957719,-1.466495,5.664357,0.311387,-1.035851,2.680188,-2.153972,-2.02238,-0.781652,-0.781652,-1.57353,-1.269337,-1.035851,3.152114,-1.964153,1.699519,3.596389,-0.539546,6.327128,-0.168407,-1.593124,1.673379,-1.747905,0.160737,-1.269337,-1.269337,-0.56552,1.637953,-0.896832,-1.269337,-1.238248,-1.94314,-1.035851,-1.035851,-1.593124,-0.896832,-0.732063,1
sp|P0AFR2|DAUA_ECOLI,3.287525,-0.552282,-0.455021,3.384994,0.740867,4.433659,-0.426655,-0.596968,-1.16692,-2.325251,-3.709369,-1.950083,-1.950083,0.039754,-0.172367,-1.903259,0.969935,-2.89382,-3.864532,0.209408,-2.572236,0.606738,-1.722465,-2.056868,-0.316784,-0.449461,0.209408,1.03558,-0.258373,5.015146,-1.343629,0.731476,0.212042,-0.824617,-1.181414,-0.258373,-1.552326,1.107895,-0.596968,-1.096477,5.768787,-1.682545,0.606738,4.363937,2.735916,8.130167,-1.574928,-0.824659,-1.646935,-1.902313,-0.119541,-0.596968,0.149693,-1.199772,-1.163146,-0.949321,0.896355,-1.903259,-1.567006,-1.096477,-1.096477,-1.741604,0.105764,-0.774909,1
sp|P0AGE4|SSTT_ECOLI,3.521108,-1.78301,0.886692,0.206658,-0.40803,3.210829,-0.70768,1.44773,-1.78301,-2.036569,-2.523152,-0.142856,-1.451058,-2.515858,-2.008665,-1.637404,0.224166,-2.760143,0.714951,-0.895431,-0.49127,1.476662,-1.239784,-1.200158,0.821345,-1.887125,0.31705,-0.583469,-1.335491,4.124018,-0.288053,0.119057,-1.022717,-2.323192,-1.299591,-0.583469,-0.583469,1.474723,-1.155945,-0.943317,3.210829,-1.40367,1.062908,3.745547,-0.039159,7.890249,-0.142856,-0.294025,0.710729,-1.505958,-1.705579,-0.288053,-1.155945,-1.01499,0.001077,-0.816716,1.44773,-1.022717,-1.200158,0.119057,-0.943317,-0.826937,-0.816716,-0.666667,1
