,1111,1112,1121,1122,1211,1212,1221,1222,2111,2112,2121,2122,2211,2212,2221,2222,
sp|P00550|PTM3C_ECOLI,4,4,4,7,4,7,5,11,6,6,5,7,9,9,8,10,1
sp|P03004|DNAA_ECOLI,1,2,3,7,2,4,2,5,2,6,5,8,5,8,6,12,1
sp|P04395|3MG2_ECOLI,0,3,0,4,1,2,3,6,3,1,4,6,4,4,2,4,1
sp|P0A8H3|ZUPT_ECOLI,7,2,2,1,5,2,3,2,3,2,2,3,3,2,2,2,1
sp|P0AAD8|TDCC_ECOLI,8,1,8,5,6,4,2,4,4,2,3,4,10,5,3,5,1
sp|P0ABI4|CORA_ECOLI,1,2,4,2,4,1,5,4,2,1,4,5,3,7,3,5,1
sp|P0AD99|BRNQ_ECOLI,6,6,8,3,5,7,1,4,5,3,2,2,6,5,6,4,1
sp|P0AFJ7|PITA_ECOLI,6,3,5,3,3,2,6,5,5,8,9,6,6,3,8,5,1
sp|P0AFR2|DAUA_ECOLI,8,3,8,5,8,9,8,3,4,10,4,6,5,6,5,1,1
sp|P0AGE4|SSTT_ECOLI,5,5,2,2,7,2,3,8,8,4,5,4,5,4,1,4,1
sp|P24177|ACRD_ECOLI,12,5,7,14,6,14,9,10,8,10,9,11,7,17,18,16,1
sp|P46136|YDDG_ECOLI,5,4,3,1,4,0,5,6,1,7,2,1,0,5,1,4,1
sp|P69423|TATC_ECOLI,6,2,3,3,0,5,1,0,7,5,1,0,2,3,2,3,1
sp|P69786|PTGCB_ECOLI,3,7,5,3,5,4,7,7,6,3,4,9,3,5,3,5,1
sp|P69797|PTNAB_ECOLI,2,1,2,6,2,2,3,6,2,3,3,7,2,6,2,5,1
sp|P76630|YGAZ_ECOLI,1,3,3,2,5,3,1,4,6,1,3,0,2,2,4,1,1
sp|A1A5B4|ANO9_HUMAN,8,5,6,6,7,4,5,11,6,10,7,9,10,9,14,13,1
sp|O00341|EAA5_HUMAN,4,2,7,10,5,2,6,11,9,3,6,5,2,3,10,8,1
sp|O14804|TAAR5_HUMAN,4,0,5,4,6,2,0,4,2,4,6,5,7,3,3,1,1
sp|O14979|HNRDL_HUMAN,1,2,2,5,2,2,2,4,0,4,1,5,4,7,7,22,1
sp|O15400|STX7_HUMAN,1,0,0,0,1,0,3,5,2,4,2,4,2,4,9,6,1
sp|O43663|PRC1_HUMAN,0,3,1,7,1,7,7,12,0,7,2,12,4,10,8,22,1
sp|O60669|MOT2_HUMAN,5,4,1,7,1,3,7,6,4,7,4,9,4,4,8,6,1
sp|O75387|LAT3_HUMAN,6,4,6,4,0,7,9,7,4,7,3,10,4,4,7,11,1
sp|O75821|EIF3G_HUMAN,0,1,0,0,1,2,5,8,2,2,1,8,1,6,4,12,1
sp|O94811|TPPP_HUMAN,0,0,0,4,1,2,3,2,1,1,1,4,2,1,8,6,1
sp|O95232|LC7L3_HUMAN,0,1,1,3,0,1,0,7,2,2,0,7,1,8,6,33,1
sp|P04920|B3A2_HUMAN,11,7,7,15,8,13,9,13,5,10,9,13,10,19,19,39,1
sp|P12314|FCGR1_HUMAN,3,1,2,3,2,5,1,5,3,2,2,3,3,5,3,19,1
sp|P14866|HNRPL_HUMAN,1,2,4,7,1,4,4,10,4,1,5,4,6,8,7,30,1
sp|P31943|HNRH1_HUMAN,0,3,1,1,4,6,2,10,0,2,2,5,2,9,8,20,1
sp|P47813|IF1AX_HUMAN,0,1,1,0,0,2,2,5,1,1,0,1,1,2,1,6,1
sp|P55017|S12A3_HUMAN,7,11,11,8,7,8,4,12,5,7,11,14,8,18,16,23,1
sp|P62995|TRA2B_HUMAN,0,0,1,0,0,2,1,5,0,1,2,1,0,1,2,32,1
sp|Q04323|UBXN1_HUMAN,1,0,1,4,0,2,1,2,3,3,4,5,1,1,4,17,1
sp|Q0JRZ9|FCHO2_HUMAN,1,4,1,6,1,11,11,9,2,10,5,11,5,15,8,35,1
sp|Q12934|BFSP1_HUMAN,2,1,0,8,2,3,6,11,1,5,5,14,8,11,13,21,1
sp|Q13190|STX5_HUMAN,2,1,2,4,3,3,3,6,1,4,0,4,3,5,10,8,1
sp|Q13257|MD2L1_HUMAN,1,2,0,2,2,2,3,7,0,1,1,3,2,4,1,3,1
sp|Q13325|IFIT5_HUMAN,1,0,4,3,3,5,8,10,2,5,4,7,3,9,5,11,1
sp|Q13336|UT1_HUMAN,6,3,4,3,2,1,4,5,4,4,6,5,7,1,5,5,1
sp|Q13651|I10R1_HUMAN,3,1,3,9,2,3,2,16,4,2,2,11,1,12,6,19,1
sp|Q15386|UBE3C_HUMAN,2,5,10,15,7,8,6,15,6,12,14,10,12,20,18,20,1
sp|Q15560|TCEA2_HUMAN,0,2,2,3,0,3,6,4,1,4,1,3,2,4,5,10,1
sp|Q495M3|S36A2_HUMAN,5,5,4,9,5,8,4,8,4,6,2,4,2,4,4,6,1
sp|Q5VZL5|ZMYM4_HUMAN,1,5,4,12,8,13,13,30,3,11,11,31,16,18,30,52,1
sp|Q86WV1|SKAP1_HUMAN,0,0,0,2,2,1,1,4,2,7,0,9,4,3,6,19,1
sp|Q8N697|S15A4_HUMAN,5,7,1,10,4,4,5,8,8,6,5,4,7,6,10,6,1
sp|Q8NCR0|B3GL2_HUMAN,2,3,0,7,3,9,10,9,5,5,2,3,5,5,4,11,1
sp|Q8NDV3|SMC1B_HUMAN,2,3,3,7,5,8,10,19,3,16,10,28,12,22,22,36,1
sp|Q8WWY3|PRP31_HUMAN,0,4,0,3,3,4,9,9,3,5,2,9,6,7,9,10,1
sp|Q969I6|S38A4_HUMAN,6,3,2,3,9,4,7,5,6,1,4,4,9,12,6,10,1
sp|Q9C0H2|TTYH3_HUMAN,4,3,5,4,4,8,7,6,1,3,4,8,6,9,3,12,1
sp|Q9GZU1|MCLN1_HUMAN,1,7,4,6,4,8,5,6,5,5,4,7,6,6,4,19,1
sp|Q9H1B5|XYLT2_HUMAN,0,6,6,6,7,6,9,11,2,9,1,20,9,11,18,23,1
sp|Q9H270|VPS11_HUMAN,3,2,4,10,4,8,14,15,4,10,8,10,11,10,17,27,1
sp|Q9H2J7|S6A15_HUMAN,6,5,7,11,1,8,4,8,5,8,8,9,11,8,14,9,1
sp|Q9H492|MLP3A_HUMAN,1,0,0,1,2,0,0,5,0,0,1,2,1,0,3,4,1
sp|Q9HBJ8|CLTRN_HUMAN,3,4,2,1,1,1,3,1,0,2,2,2,1,7,3,4,1
sp|Q9NRA2|S17A5_HUMAN,5,1,6,6,5,6,4,5,5,3,6,7,6,6,6,5,1
sp|Q9NWQ8|PHAG1_HUMAN,1,0,2,4,1,2,4,5,1,6,1,6,3,7,7,22,1
sp|Q9NY26|S39A1_HUMAN,7,2,2,1,4,4,4,0,3,2,2,2,7,8,4,2,1
sp|Q9UJ71|CLC4K_HUMAN,0,1,0,4,4,3,4,3,1,4,3,8,3,5,4,8,1
sp|Q9Y6Y9|LY96_HUMAN,1,1,1,0,1,1,2,0,0,2,3,2,1,1,2,9,1
sp|A2A5Z6|SMUF2_MOUSE,0,4,2,7,4,7,2,22,1,8,7,13,3,15,8,22,1
sp|A2AHC3|CAMP1_MOUSE,5,3,6,8,5,8,15,23,6,8,11,28,13,23,27,74,1
sp|A2RSY1|KANL3_MOUSE,1,5,2,10,4,7,8,17,1,9,6,16,15,12,11,26,1
sp|P04919|B3AT_MOUSE,12,6,7,16,4,8,7,10,8,9,5,7,6,19,11,20,1
sp|P43274|H14_MOUSE,0,2,1,3,0,2,1,4,0,1,2,6,5,4,2,3,1
sp|P47873|IL11_MOUSE,1,5,1,0,0,3,3,1,2,5,1,2,2,4,1,2,1
sp|P58735|S26A1_MOUSE,5,7,3,7,8,6,7,7,6,17,4,11,5,7,7,10,1
sp|P60330|ESPL1_MOUSE,3,19,10,21,21,20,28,34,12,20,15,29,18,31,32,40,1
sp|P70279|SURF6_MOUSE,1,0,1,1,0,2,4,10,0,5,2,5,2,5,4,17,1
sp|Q14AT5|ANO7_MOUSE,6,9,8,6,7,6,8,12,10,6,6,12,7,13,9,18,1
sp|Q5ISE2|Z36L3_MOUSE,15,20,2,9,2,6,2,5,2,2,4,6,7,7,7,25,1
sp|Q61545|EWS_MOUSE,0,0,2,4,0,5,3,11,0,1,1,8,0,11,10,53,1
sp|Q62193|RFA2_MOUSE,0,0,1,2,2,2,2,3,0,4,2,8,2,9,1,7,1
sp|Q62376|RU17_MOUSE,0,0,1,2,0,0,4,4,0,1,2,4,4,6,7,40,1
sp|Q67BT3|S13A5_MOUSE,9,7,5,4,5,5,5,7,7,2,6,5,7,6,5,10,1
sp|Q6A028|SWP70_MOUSE,0,2,4,8,2,4,6,14,2,1,6,10,7,9,12,10,1
sp|Q6NVG1|LPCT4_MOUSE,1,8,3,5,4,4,8,9,5,6,4,6,6,6,2,10,1
sp|Q6Q473|CLA4A_MOUSE,2,7,5,6,1,8,6,19,7,9,7,14,7,18,13,25,1
sp|Q78KK3|S22AI_MOUSE,5,2,2,4,7,5,4,2,4,6,6,5,5,6,3,2,1
sp|Q7TPS5|C2CD5_MOUSE,3,4,10,4,6,10,9,17,6,9,10,14,8,15,15,29,1
sp|Q8BIF2|RFOX3_MOUSE,0,0,2,4,2,2,6,7,0,1,3,9,1,9,2,14,1
sp|Q8BL66|EEA1_MOUSE,1,3,1,11,2,14,11,25,4,12,6,30,9,36,25,45,1
sp|Q8C0L6|PAOX_MOUSE,0,3,3,4,5,4,1,9,2,5,5,1,11,9,9,13,1
sp|Q8JZQ9|EIF3B_MOUSE,2,5,4,10,3,4,4,14,3,5,5,8,5,12,21,29,1
sp|Q8JZX4|SPF45_MOUSE,0,1,2,4,0,5,3,3,4,4,1,5,5,8,3,19,1
sp|Q8K273|MMGT1_MOUSE,0,0,0,1,2,2,1,3,3,1,0,0,2,2,3,2,1
sp|Q91Z92|B3GT6_MOUSE,3,1,2,4,3,2,3,5,2,4,5,4,2,3,1,10,1
sp|Q920F6|SMC1B_MOUSE,3,4,7,7,5,5,12,24,5,11,10,29,8,22,21,35,1
sp|Q9CZA6|NDE1_MOUSE,0,0,2,6,0,3,2,6,0,4,1,6,4,4,7,12,1
sp|Q9D7P7|CLIC3_MOUSE,1,1,0,4,3,2,1,7,0,2,4,3,2,5,0,4,1
sp|Q9EPL0|XYLT2_MOUSE,0,6,6,6,7,7,10,9,1,8,3,20,8,12,19,22,1
sp|Q9EQ32|BCAP_MOUSE,1,5,3,8,2,7,6,13,1,7,2,14,8,18,11,29,1
sp|Q9ESD7|DYSF_MOUSE,6,7,6,10,15,16,29,36,17,10,11,36,20,35,37,57,1
sp|Q9JLJ4|ELOV2_MOUSE,2,8,3,3,2,1,6,6,1,2,4,4,1,4,2,0,1
sp|Q9QXW9|LAT2_MOUSE,6,5,5,4,4,2,6,6,3,8,3,6,9,5,5,11,1
sp|Q9R0Y1|ASIC5_MOUSE,4,0,2,7,3,4,3,10,0,6,3,8,5,10,4,13,1
sp|Q9WV06|ANKR2_MOUSE,0,0,2,3,7,3,4,6,1,0,2,3,2,5,5,12,1
sp|Q9Z0F3|B2L10_MOUSE,1,1,0,4,3,1,2,5,2,2,2,1,2,1,0,5,1
sp|Q9Z2E2|MBD1_MOUSE,0,1,2,5,3,5,1,13,4,5,6,10,1,12,12,26,1
sp|P00724|INV2_YEAST,2,4,0,7,2,9,5,9,1,4,5,2,7,8,8,16,1
sp|P06103|EIF3B_YEAST,0,3,4,7,2,7,9,9,3,11,7,15,7,19,9,15,1
sp|P11655|SEC12_YEAST,3,1,0,3,2,6,6,5,5,3,4,7,5,5,10,13,1
sp|P11709|BIK1_YEAST,0,2,2,0,1,2,8,7,1,4,6,7,3,9,5,16,1
sp|P15380|PUT4_YEAST,2,5,6,1,9,2,5,15,6,7,3,5,10,12,10,6,1
sp|P19807|HNM1_YEAST,3,2,4,8,2,6,7,11,2,6,7,3,12,7,7,7,1
sp|P23585|HXT2_YEAST,5,5,4,1,3,3,7,4,8,8,7,6,4,7,5,13,1
sp|P25043|PSB2_YEAST,2,1,3,2,2,3,1,5,1,3,1,1,2,3,4,9,1
sp|P25046|MED19_YEAST,0,0,0,2,0,2,2,2,2,1,0,1,3,3,5,14,1
sp|P25336|MSH3_YEAST,0,4,4,9,4,10,12,15,7,13,7,19,7,12,14,33,1
sp|P25582|SPB1_YEAST,1,3,4,9,7,6,9,17,1,8,4,9,4,11,12,35,1
sp|P31381|FUN26_YEAST,3,4,8,2,3,2,8,4,8,3,4,4,5,5,9,14,1
sp|P31755|OCH1_YEAST,0,1,1,2,2,4,2,10,6,2,7,7,4,4,14,14,1
sp|P32332|OAC1_YEAST,0,3,1,5,2,4,6,5,2,5,4,6,0,2,3,6,1
sp|P32368|SAC1_YEAST,0,5,5,4,5,3,7,18,6,3,3,11,7,8,7,12,1
sp|P32585|MED18_YEAST,0,0,3,5,0,3,3,4,0,2,3,9,2,3,6,8,1
sp|P32623|CRH2_YEAST,1,2,1,0,1,2,3,9,0,3,7,8,7,8,6,20,1
sp|P32629|ANP1_YEAST,1,1,4,2,4,5,5,9,2,5,6,5,4,7,6,17,1
sp|P32901|PTR2_YEAST,6,8,2,7,3,2,10,8,2,3,9,8,4,8,8,12,1
sp|P33334|PRP8_YEAST,7,11,13,25,13,21,26,39,7,22,18,33,21,52,38,56,1
sp|P36062|AVT3_YEAST,3,4,10,5,5,8,4,14,5,4,3,5,7,11,6,21,1
sp|P36160|RPF2_YEAST,0,2,3,1,2,1,2,1,3,2,2,9,2,11,7,9,1
sp|P38624|PSB1_YEAST,0,3,3,1,1,1,1,2,2,2,0,4,0,4,5,7,1
sp|P40074|AVT6_YEAST,7,2,6,5,8,3,3,4,2,2,3,4,9,5,7,5,1
sp|P42839|VNX1_YEAST,8,5,5,12,5,7,7,13,10,8,7,17,4,16,8,19,1
sp|P47176|BCA2_YEAST,0,2,2,5,3,3,3,9,0,4,2,6,3,5,6,10,1
sp|P53769|CWC24_YEAST,0,0,1,4,1,0,1,6,1,0,0,2,2,3,5,17,1
sp|Q02486|ABF2_YEAST,0,0,1,1,2,0,2,3,1,2,1,2,1,3,6,5,1
sp|Q04067|EIF3G_YEAST,1,1,0,4,2,3,4,4,0,0,0,3,2,9,5,8,1
