,1111,1112,1121,1122,1211,1212,1221,1222,2111,2112,2121,2122,2211,2212,2221,2222,
sp|P00550|PTM3C_ECOLI,33,9,8,9,10,5,2,2,9,3,1,1,10,1,3,0,1
sp|P03004|DNAA_ECOLI,10,11,9,5,5,1,4,2,5,9,4,3,5,3,2,0,1
sp|P04395|3MG2_ECOLI,9,7,3,3,7,1,2,1,8,0,3,2,1,0,0,0,1
sp|P0A8H3|ZUPT_ECOLI,27,2,4,1,1,1,2,1,2,1,0,0,1,0,0,0,1
sp|P0AAD8|TDCC_ECOLI,40,5,4,1,3,1,1,1,7,1,3,1,5,0,0,1,1
sp|P0ABI4|CORA_ECOLI,12,2,5,2,5,6,2,1,1,1,5,1,4,3,2,1,1
sp|P0AD99|BRNQ_ECOLI,46,6,3,2,5,0,3,0,4,3,0,0,1,0,0,0,1
sp|P0AFJ7|PITA_ECOLI,33,5,7,4,7,0,0,0,13,6,4,1,2,0,1,0,1
sp|P0AFR2|DAUA_ECOLI,39,5,10,4,11,2,3,0,8,2,3,1,4,0,1,0,1
sp|P0AGE4|SSTT_ECOLI,37,6,3,4,2,2,3,1,5,2,0,1,1,0,1,1,1
sp|P24177|ACRD_ECOLI,59,15,13,7,11,4,9,4,11,7,8,3,13,4,4,1,1
sp|P46136|YDDG_ECOLI,31,2,1,3,2,2,3,0,3,2,0,0,0,0,0,0,1
sp|P69423|TATC_ECOLI,23,1,2,2,2,0,1,0,7,1,0,0,0,2,1,1,1
sp|P69786|PTGCB_ECOLI,34,10,7,4,5,3,2,1,6,1,1,1,2,1,1,0,1
sp|P69797|PTNAB_ECOLI,9,8,8,7,0,3,1,2,5,6,3,0,0,2,0,0,1
sp|P76630|YGAZ_ECOLI,25,0,3,1,2,1,1,1,5,0,0,0,0,1,1,0,1
sp|A1A5B4|ANO9_HUMAN,38,10,13,4,11,4,4,3,11,8,7,3,6,4,4,0,1
sp|O00341|EAA5_HUMAN,32,6,13,8,4,3,3,3,11,3,2,0,3,1,1,0,1
sp|O14804|TAAR5_HUMAN,24,9,5,0,5,1,0,0,6,2,1,1,1,0,1,0,1
sp|O14979|HNRDL_HUMAN,11,4,7,5,11,3,3,1,7,3,2,0,2,5,3,3,1
sp|O15400|STX7_HUMAN,7,2,3,0,0,2,3,0,1,5,2,3,6,2,6,1,1
sp|O43663|PRC1_HUMAN,10,6,6,10,7,6,10,4,11,7,5,5,3,6,4,3,1
sp|O60669|MOT2_HUMAN,36,5,7,8,7,3,3,1,3,4,2,0,0,1,0,0,1
