,1111,1112,1121,1122,1211,1212,1221,1222,2111,2112,2121,2122,2211,2212,2221,2222,
sp|P00550|PTM3C_ECOLI,104,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sp|P03004|DNAA_ECOLI,75,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
sp|P04395|3MG2_ECOLI,42,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1
sp|P0A8H3|ZUPT_ECOLI,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|P0AAD8|TDCC_ECOLI,69,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
sp|P0ABI4|CORA_ECOLI,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|P0AD99|BRNQ_ECOLI,68,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
sp|P0AFJ7|PITA_ECOLI,78,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1
sp|P0AFR2|DAUA_ECOLI,86,1,1,0,3,0,0,0,2,0,0,0,0,0,0,0,1
sp|P0AGE4|SSTT_ECOLI,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|P24177|ACRD_ECOLI,165,1,3,0,1,0,0,0,3,0,0,0,0,0,0,0,1
sp|P46136|YDDG_ECOLI,46,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sp|P69423|TATC_ECOLI,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
sp|P69786|PTGCB_ECOLI,75,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sp|P69797|PTNAB_ECOLI,51,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
sp|P76630|YGAZ_ECOLI,37,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
sp|A1A5B4|ANO9_HUMAN,118,4,1,0,3,0,0,0,3,1,0,0,0,0,0,0,1
sp|O00341|EAA5_HUMAN,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
sp|O14804|TAAR5_HUMAN,50,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
sp|O14979|HNRDL_HUMAN,68,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sp|O15400|STX7_HUMAN,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sp|O43663|PRC1_HUMAN,98,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1
sp|O60669|MOT2_HUMAN,78,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
sp|O75387|LAT3_HUMAN,87,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1
sp|O75821|EIF3G_HUMAN,51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
sp|O94811|TPPP_HUMAN,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|O95232|LC7L3_HUMAN,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|P04920|B3A2_HUMAN,199,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,1
sp|P12314|FCGR1_HUMAN,54,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1
sp|P14866|HNRPL_HUMAN,96,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sp|P31943|HNRH1_HUMAN,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
sp|P47813|IF1AX_HUMAN,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|P55017|S12A3_HUMAN,158,4,5,0,1,0,0,0,2,0,0,0,0,0,0,0,1
sp|P62995|TRA2B_HUMAN,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|Q04323|UBXN1_HUMAN,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
sp|Q0JRZ9|FCHO2_HUMAN,131,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
sp|Q12934|BFSP1_HUMAN,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|Q13190|STX5_HUMAN,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|Q13257|MD2L1_HUMAN,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|Q13325|IFIT5_HUMAN,76,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
sp|Q13336|UT1_HUMAN,57,3,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1
sp|Q13651|I10R1_HUMAN,89,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1
sp|Q15386|UBE3C_HUMAN,173,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1
sp|Q15560|TCEA2_HUMAN,48,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
sp|Q495M3|S36A2_HUMAN,77,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
sp|Q5VZL5|ZMYM4_HUMAN,252,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1
sp|Q86WV1|SKAP1_HUMAN,56,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
sp|Q8N697|S15A4_HUMAN,89,1,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1
sp|Q8NCR0|B3GL2_HUMAN,73,3,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1
sp|Q8NDV3|SMC1B_HUMAN,204,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
sp|Q8WWY3|PRP31_HUMAN,81,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
sp|Q969I6|S38A4_HUMAN,88,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
sp|Q9C0H2|TTYH3_HUMAN,79,3,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1
sp|Q9GZU1|MCLN1_HUMAN,94,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
sp|Q9H1B5|XYLT2_HUMAN,128,6,5,0,1,1,0,0,3,0,0,0,0,0,0,0,1
sp|Q9H270|VPS11_HUMAN,150,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1
sp|Q9H2J7|S6A15_HUMAN,112,2,3,0,3,0,0,0,2,0,0,0,0,0,0,0,1
sp|Q9H492|MLP3A_HUMAN,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|Q9HBJ8|CLTRN_HUMAN,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sp|Q9NRA2|S17A5_HUMAN,73,3,3,0,2,0,0,0,1,0,0,0,0,0,0,0,1
